 DEPT ,GR ,SP ,CAL ,AC , CNL ,DEN,LLD, LLS ,POR,VSH,Sw,PERM,Sg
2663.265,109.325,40.604,22.075,201.311,16.526,2.621,170.756,158.465,0.017575757575757526,0.7094642857142858,0.9736053732909236,6.7028136000689246e-06,0.0
2663.39,104.004,39.999,21.998,197.246,16.657,2.639,185.179,171.59,0.00666666666666674,0.6714571428571429,1.0,3.657978966621062e-07,0.0
2663.515,101.25,39.982,22.011,195.174,17.202,2.658,192.397,178.017,0.0,0.6517857142857143,1.0,0.0,0.0
2663.64,98.844,40.363,22.171,195.909,17.853,2.675,195.236,180.496,0.0,0.6345999999999999,1.0,0.0,0.0
2663.765,96.199,40.962,22.417,197.707,18.171,2.681,197.738,182.805,0.0,0.6157071428571429,1.0,0.0,0.0
2663.89,93.159,41.429,22.615,198.882,17.86,2.674,203.446,188.245,0.0,0.5939928571428572,1.0,0.0,0.0
2664.015,89.371,41.413,22.72,198.565,17.497,2.658,210.468,195.117,0.0,0.5669357142857142,1.0,0.0,0.0
2664.14,85.483,40.961,22.767,197.823,17.641,2.654,212.814,197.962,0.0,0.5391642857142858,1.0,0.0,0.0
2664.265,85.898,40.37,22.769,197.739,18.717,2.664,201.694,188.507,0.0,0.5421285714285714,1.0,0.0,0.0
2664.39,94.744,40.062,22.727,201.941,20.864,2.668,176.68,166.03,0.0,0.6053142857142857,1.0,0.0,0.0
2664.515,112.711,40.419,22.666,213.627,24.547,2.642,143.351,135.491,0.004848484848484853,0.73365,1.0,1.4071263943725973e-07,0.0
2664.64,132.747,41.275,22.548,231.153,29.969,2.589,113.144,107.54,0.03696969696969694,0.8767642857142858,0.5686215923413404,6.238104611739938e-05,0.3126986803859324
2664.765,146.452,42.245,22.326,245.285,35.332,2.534,92.029,87.936,0.07030303030303037,0.9746571428571429,0.3315496743496398,0.00042898007040441605,0.6448891481611828
2664.89,148.631,43.002,22.035,251.021,36.824,2.501,81.246,78.889,0.09030303030303032,0.9902214285714286,0.27471456372706127,0.0009091215525660995,0.716389899476402
2665.015,143.976,43.447,21.819,247.523,33.932,2.492,77.129,73.527,0.09575757575757571,0.9569714285714286,0.2658906153460474,0.001084012797429794,0.6952011249136929
2665.14,140.493,43.659,21.755,238.099,29.952,2.519,76.451,73.111,0.07939393939393927,0.9320928571428571,0.3221113778018445,0.000617841442002239,0.6153728949254281
2665.265,145.347,43.742,21.788,228.049,27.059,2.56,77.035,73.903,0.05454545454545446,0.9667642857142857,0.46707045183576945,0.0002003506135737531,0.5015066910213735
2665.39,156.315,43.864,21.818,224.047,25.752,2.591,77.414,74.496,0.03575757575757559,1.0,0.7107341456662748,5.644418198239159e-05,0.2892658543337252
2665.515,167.633,44.088,21.825,225.481,26.011,2.608,77.146,74.454,0.025454545454545344,1.0,1.0,2.0361558653569406e-05,0.0
2665.64,173.0,44.353,21.832,228.868,27.595,2.624,76.314,73.834,0.015757575757575637,1.0,1.0,4.830401075682058e-06,0.0
2665.765,171.619,44.854,21.855,230.398,29.385,2.646,75.292,72.998,0.0024242424242424264,1.0,1.0,1.758907992965747e-08,0.0
2665.89,165.405,45.338,21.878,228.973,30.042,2.665,74.045,71.909,0.0,1.0,1.0,0.0,0.0
2666.015,158.935,45.836,21.909,226.921,28.902,2.677,72.248,70.235,0.0,1.0,1.0,0.0,0.0
2666.14,155.53,46.227,22.01,227.49,27.326,2.682,70.131,68.191,0.0,1.0,1.0,0.0,0.0
2666.265,156.573,46.286,22.184,229.392,26.545,2.681,68.701,66.742,0.0,1.0,1.0,0.0,0.0
2666.39,159.812,45.931,22.282,230.878,26.783,2.674,69.157,67.057,0.0,1.0,1.0,0.0,0.0
2666.515,163.264,45.464,22.214,230.997,27.236,2.666,71.72,69.364,0.0,1.0,1.0,0.0,0.0
2666.64,167.219,45.195,22.054,228.894,27.217,2.66,76.453,73.74,0.0,1.0,1.0,0.0,0.0
2666.765,172.13,45.363,22.027,225.326,26.841,2.65,82.537,79.445,0.0,1.0,1.0,0.0,0.0
2666.89,177.622,45.95,22.19,225.639,26.504,2.621,88.83,85.426,0.017575757575757526,1.0,1.0,6.7028136000689246e-06,0.0
2667.015,182.142,46.622,22.391,232.443,26.713,2.568,94.251,90.695,0.04969696969696961,1.0,0.4634598434757164,0.00015153212222898907,0.5365401565242836
2667.14,183.846,46.935,22.446,240.032,27.851,2.503,99.169,95.657,0.08909090909090897,1.0,0.2520366187853317,0.0008730018272717961,0.7479633812146683
2667.265,182.391,46.813,22.319,243.413,29.838,2.456,103.866,100.645,0.11757575757575756,1.0,0.1866081094785459,0.0020066347933300273,0.8133918905214541
2667.39,178.576,46.243,22.145,243.916,31.593,2.445,107.311,104.632,0.12424242424242429,1.0,0.17373725854060146,0.00236768940982797,0.8262627414593986
2667.515,174.384,45.231,22.08,240.959,31.536,2.473,108.529,106.505,0.10727272727272731,1.0,0.20008879986596018,0.0015239929135245952,0.7999112001340398
2667.64,171.089,44.133,22.156,234.986,29.557,2.522,107.398,105.991,0.07757575757575765,1.0,0.27813835374037293,0.000576358971135016,0.721861646259627
2667.765,168.702,43.278,22.266,229.36,27.616,2.569,104.848,103.882,0.04909090909090907,1.0,0.44484002060860045,0.0001460555972952665,0.5551599793913995
2667.89,166.106,42.457,22.332,226.148,26.784,2.605,102.132,101.408,0.02727272727272723,1.0,0.8112888631885468,2.504382669671914e-05,0.18871113681145324
2668.015,162.589,41.412,22.366,225.174,26.974,2.624,101.313,100.622,0.015757575757575637,1.0,1.0,4.830401075682058e-06,0.0
2668.14,159.304,40.755,22.4,224.805,27.464,2.622,104.484,103.678,0.016969696969696985,1.0,1.0,6.033054415872512e-06,0.0
2668.265,158.568,40.252,22.398,224.371,27.838,2.586,111.769,110.735,0.03878787878787882,1.0,0.5452909497864274,7.2044871391877e-05,0.45470905021357255
2668.39,161.842,39.961,22.297,229.132,28.956,2.525,122.672,121.286,0.07575757575757576,1.0,0.26649324825027787,0.0005367761209001899,0.7335067517497221
2668.515,166.391,40.457,22.145,239.384,31.832,2.461,135.238,133.464,0.11454545454545459,1.0,0.1678640791788852,0.0018554470323065386,0.8321359208211148
2668.64,168.72,41.598,22.017,243.644,35.962,2.427,146.261,144.195,0.13515151515151508,1.0,0.136804320755577,0.003047738755442046,0.863195679244423
2668.765,165.895,43.218,21.971,240.151,37.74,2.437,151.733,149.495,0.12909090909090915,1.0,0.14062072109654106,0.002655840313140592,0.8593792789034589
2668.89,160.139,44.964,22.006,235.355,34.881,2.476,154.473,151.993,0.10545454545454543,1.0,0.17060564916031798,0.0014478077376148988,0.829394350839682
2669.015,155.61,47.045,22.188,233.075,30.472,2.495,160.402,157.402,0.09393939393939382,1.0,0.18794568473239318,0.0010234302347351995,0.8120543152676069
2669.14,154.042,49.045,22.584,243.787,28.657,2.432,172.752,168.837,0.1321212121212121,1.0,0.128765912779206,0.0028472960740280394,0.871234087220794
2669.265,151.058,50.38,22.976,280.243,30.553,2.28,184.767,179.699,0.22424242424242433,1.0,0.07335927297641424,0.01392093227620216,0.9266407270235858
2669.39,142.971,51.358,23.093,320.303,37.48,2.067,185.955,179.866,0.3533333333333332,0.9497928571428572,0.04640838565702036,0.05445889346136255,0.921124328628694
2669.515,134.263,51.626,22.874,337.599,47.497,1.872,172.563,166.079,0.47151515151515144,0.8875928571428572,0.03610069045480572,0.1294201621012354,0.9044938376837225
2669.64,131.663,51.44,22.494,334.826,52.568,1.797,151.538,145.392,0.516969696969697,0.8690214285714286,0.03513655186548415,0.17057298200520316,0.9015968290868969
2669.765,135.857,50.865,22.151,314.267,43.91,1.86,133.56,128.189,0.4787878787878787,0.8989785714285714,0.040411377075461184,0.13550159967872438,0.9069350298509458
2669.89,138.232,50.169,21.904,270.289,28.99,2.035,125.789,121.073,0.37272727272727263,0.9159428571428572,0.053489987735775,0.06392761406535506,0.8937832590174718
2670.015,133.307,49.579,21.767,229.567,19.723,2.273,126.679,122.415,0.22848484848484837,0.8807642857142857,0.08695114052930648,0.014726081479351531,0.8210566992975332
2670.14,123.204,48.987,21.761,210.18,16.54,2.467,129.118,125.305,0.11090909090909082,0.8086,0.17742894143015747,0.0016842882451697835,0.6523990585698425
2670.265,118.019,48.478,21.775,205.302,17.019,2.579,126.203,122.928,0.04303030303030287,0.7715642857142857,0.46256818413849327,9.836445604224293e-05,0.3188257595844505
2670.39,123.26,47.901,21.759,205.459,20.167,2.631,116.798,114.046,0.011515151515151593,0.809,1.0,1.885054675586292e-06,0.0
2670.515,137.511,47.423,21.711,211.514,24.955,2.658,105.488,103.053,0.0,0.9107928571428571,1.0,0.0,0.0
2670.64,153.388,47.122,21.661,219.392,29.118,2.666,97.941,95.562,0.0,1.0,1.0,0.0,0.0
2670.765,165.229,46.963,21.63,225.127,30.976,2.657,96.55,94.015,0.0,1.0,1.0,0.0,0.0
2670.89,170.464,46.785,21.615,227.3,30.834,2.64,100.47,97.69,0.006060606060605931,1.0,1.0,2.748293739008796e-07,0.0
2671.015,170.47,46.616,21.604,225.818,29.993,2.626,107.016,103.988,0.01454545454545456,1.0,1.0,3.799241264806014e-06,0.0
2671.14,166.995,46.432,21.597,222.485,28.554,2.626,113.489,110.238,0.01454545454545456,1.0,1.0,3.799241264806014e-06,0.0
2671.265,162.146,46.369,21.593,219.096,26.649,2.638,117.609,114.134,0.00727272727272728,1.0,1.0,4.749051581007517e-07,0.0
2671.39,157.324,46.457,21.595,216.809,25.057,2.657,118.785,115.043,0.0,1.0,1.0,0.0,0.0
2671.515,153.769,46.765,21.604,216.086,24.476,2.675,117.423,113.315,0.0,1.0,1.0,0.0,0.0
2671.64,152.256,47.414,21.632,217.085,24.834,2.685,116.149,111.516,0.0,1.0,1.0,0.0,0.0
2671.765,152.696,48.144,21.693,219.503,25.735,2.681,117.392,112.013,0.0,1.0,1.0,0.0,0.0
2671.89,154.603,48.812,21.806,224.769,26.73,2.662,122.169,115.808,0.0,1.0,1.0,0.0,0.0
2672.015,158.405,49.282,21.916,235.752,27.751,2.624,127.574,120.221,0.015757575757575637,1.0,1.0,4.830401075682058e-06,0.0
2672.14,164.543,49.551,21.959,247.762,29.26,2.564,130.583,122.522,0.052121212121212034,1.0,0.3754284446609606,0.0001748068722459082,0.6245715553390394
2672.265,171.97,49.684,21.904,254.901,31.575,2.496,129.972,121.747,0.09333333333333328,1.0,0.21014706294609622,0.001003749428440785,0.7898529370539038
2672.39,177.96,49.586,21.791,256.461,33.42,2.445,127.678,119.73,0.12424242424242429,1.0,0.15927846064527518,0.00236768940982797,0.8407215393547248
2672.515,178.915,49.268,21.667,252.087,32.194,2.43,125.49,118.038,0.1333333333333332,1.0,0.149706861546075,0.0029263831732967444,0.850293138453925
2672.64,173.046,48.826,21.576,239.099,27.564,2.451,123.728,116.772,0.12060606060606052,1.0,0.16667937893275622,0.0021658200891340323,0.8333206210672438
2672.765,162.905,48.309,21.532,224.683,22.949,2.498,120.914,114.445,0.09212121212121194,1.0,0.2207430628682753,0.0009651479939001563,0.7792569371317247
2672.89,152.937,47.791,21.524,215.984,20.696,2.548,114.863,108.953,0.061818181818181744,1.0,0.3375038234169851,0.00029165113021862227,0.6624961765830149
2673.015,146.875,47.406,21.505,213.835,21.08,2.585,105.693,100.379,0.03939393939393936,0.9776785714285714,0.5521187259790106,7.547501680753372e-05,0.42643917445388985
2673.14,145.196,47.241,21.469,216.867,23.544,2.606,95.962,91.135,0.026666666666666693,0.9656857142857143,0.8559859267513917,2.3411065386374094e-05,0.11061483515337014
2673.265,146.631,47.255,21.448,223.163,27.238,2.621,89.72,85.082,0.017575757575757526,0.9759357142857142,1.0,6.7028136000689246e-06,0.0
2673.39,149.121,47.213,21.449,228.417,30.506,2.633,88.056,83.334,0.010303030303030246,0.9937214285714286,1.0,1.3502367139750856e-06,0.0
2673.515,152.34,47.091,21.459,231.345,32.012,2.638,89.204,84.269,0.00727272727272728,1.0,1.0,4.749051581007517e-07,0.0
2673.64,156.743,46.986,21.477,231.995,31.042,2.633,88.865,83.847,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2673.765,162.673,46.91,21.503,231.014,29.026,2.622,84.496,79.642,0.016969696969696985,1.0,1.0,6.033054415872512e-06,0.0
2673.89,168.867,46.858,21.518,231.77,27.418,2.61,76.574,72.078,0.024242424242424267,1.0,1.0,1.7589079929657474e-05,0.0
2674.015,172.576,46.951,21.506,234.995,27.416,2.603,68.814,64.655,0.02848484848484831,1.0,0.9463083819559045,2.8533610086512328e-05,0.0536916180440955
2674.14,173.353,47.298,21.485,237.32,28.723,2.603,64.431,60.408,0.02848484848484831,1.0,0.9779657661783824,2.8533610086512328e-05,0.02203423382161762
2674.265,171.693,47.464,21.474,237.97,29.801,2.608,65.525,61.314,0.025454545454545344,1.0,1.0,2.0361558653569406e-05,0.0
2674.39,168.208,47.307,21.475,236.36,28.583,2.614,71.821,67.139,0.021818181818181837,1.0,1.0,1.282243926872029e-05,0.0
2674.515,164.014,46.95,21.472,230.725,25.463,2.622,81.053,75.798,0.016969696969696985,1.0,1.0,6.033054415872512e-06,0.0
2674.64,161.107,46.402,21.469,223.711,22.48,2.634,89.555,83.872,0.009696969696969706,1.0,1.0,1.125701115498078e-06,0.0
2674.765,159.341,45.758,21.47,219.914,21.16,2.646,94.271,88.414,0.0024242424242424264,1.0,1.0,1.758907992965747e-08,0.0
2674.89,157.196,44.967,21.475,218.646,21.461,2.658,94.809,88.982,0.0,1.0,1.0,0.0,0.0
2675.015,154.48,44.557,21.482,218.509,22.916,2.67,92.538,86.809,0.0,1.0,1.0,0.0,0.0
2675.14,152.605,44.147,21.487,219.611,24.708,2.687,89.902,84.224,0.0,1.0,1.0,0.0,0.0
2675.265,152.144,43.655,21.491,220.576,26.233,2.709,87.959,82.264,0.0,1.0,1.0,0.0,0.0
2675.39,152.658,43.065,21.492,220.634,26.699,2.726,86.915,81.148,0.0,1.0,1.0,0.0,0.0
2675.515,154.155,42.38,21.492,221.063,26.218,2.725,86.713,80.813,0.0,1.0,1.0,0.0,0.0
2675.64,156.551,41.685,21.488,222.057,25.26,2.698,87.915,81.762,0.0,1.0,1.0,0.0,0.0
2675.765,158.028,41.031,21.481,222.235,24.231,2.658,91.611,84.998,0.0,1.0,1.0,0.0,0.0
2675.89,157.579,40.35,21.471,221.702,23.241,2.623,99.285,91.883,0.016363636363636178,1.0,1.0,5.409466566491175e-06,0.0
2676.015,154.976,39.723,21.463,221.645,22.431,2.603,114.384,105.587,0.02848484848484831,1.0,0.7339871362217305,2.8533610086512328e-05,0.2660128637782695
2676.14,149.692,39.24,21.458,221.209,22.137,2.602,139.964,128.95,0.02909090909090912,0.9978,0.6497099774953148,3.0393930118448104e-05,0.34815402250468525
2676.265,140.39,38.882,21.455,218.378,22.593,2.628,175.88,161.923,0.013333333333333211,0.9313571428571428,1.0,2.9263831732966728e-06,0.0
2676.39,126.217,38.561,21.457,213.213,23.732,2.677,214.49,197.665,0.0,0.8301214285714286,1.0,0.0,0.0
2676.515,111.701,38.324,21.461,208.441,24.898,2.695,238.953,220.748,0.0,0.7264357142857142,1.0,0.0,0.0
2676.64,103.414,38.282,21.464,206.407,25.425,2.711,236.809,219.551,0.0,0.6672428571428571,1.0,0.0,0.0
2676.765,108.517,38.394,21.467,207.43,25.263,2.711,206.045,191.842,0.0,0.7036928571428571,1.0,0.0,0.0
2676.89,124.017,38.536,21.471,212.285,25.33,2.693,164.708,159.372,0.0,0.8144071428571428,1.0,0.0,0.0
2677.015,143.437,38.766,21.474,220.253,26.065,2.67,127.801,123.9,0.0,0.9531214285714287,1.0,0.0,0.0
2677.14,158.913,39.097,21.48,228.171,27.204,2.653,103.295,100.308,0.0,1.0,1.0,0.0,0.0
2677.265,167.779,39.441,21.491,232.423,28.035,2.638,88.477,86.053,0.00727272727272728,1.0,1.0,4.749051581007517e-07,0.0
2677.39,170.741,39.772,21.509,233.638,28.002,2.629,79.853,77.785,0.012727272727272672,1.0,1.0,2.5451948316961757e-06,0.0
2677.515,171.236,40.031,21.529,233.592,27.415,2.624,74.007,72.191,0.015757575757575637,1.0,1.0,4.830401075682058e-06,0.0
2677.64,171.49,40.298,21.545,234.046,26.94,2.617,69.482,67.853,0.019999999999999952,1.0,1.0,9.87654320987647e-06,0.0
2677.765,172.085,40.519,21.561,235.033,27.013,2.608,66.079,64.578,0.025454545454545344,1.0,1.0,2.0361558653569406e-05,0.0
2677.89,172.602,40.677,21.576,235.828,27.471,2.6,63.986,62.555,0.030303030303030196,1.0,0.9224789423713493,3.4353671737611784e-05,0.07752105762865069
2678.015,172.932,40.796,21.577,237.151,28.019,2.594,63.501,62.084,0.03393939393939397,1.0,0.8267812844808982,4.826443532698009e-05,0.17321871551910184
2678.14,172.985,40.783,21.551,238.69,28.617,2.591,65.245,63.772,0.03575757575757559,1.0,0.7741824410283336,5.644418198239159e-05,0.22581755897166644
2678.265,172.45,40.665,21.514,238.115,29.21,2.593,69.344,67.744,0.03454545454545451,1.0,0.7773017507552361,5.089647624082869e-05,0.2226982492447639
2678.39,171.439,40.442,21.487,235.724,29.386,2.599,76.186,74.38,0.030909090909090737,1.0,0.8288218354222248,3.645639127732731e-05,0.17117816457777524
2678.515,170.032,40.158,21.476,231.975,28.603,2.607,86.015,83.916,0.026060606060605885,1.0,0.9251526432072708,2.1850859030738188e-05,0.07484735679272925
2678.64,167.647,39.945,21.458,226.185,26.989,2.614,98.341,95.865,0.021818181818181837,1.0,1.0,1.282243926872029e-05,0.0
2678.765,163.543,39.691,21.431,220.039,24.971,2.616,113.009,110.066,0.020606060606060492,1.0,1.0,1.0801893711800686e-05,0.0
2678.89,157.464,39.44,21.407,214.999,22.957,2.615,129.185,124.287,0.02121212121212103,1.0,0.9274592932523339,1.1783309406000663e-05,0.0725407067476661
2679.015,149.625,39.118,21.394,210.519,19.909,2.613,145.272,137.824,0.022424242424242378,0.9973214285714286,0.8273252219740099,1.392093227620206e-05,0.1700562715324836
2679.14,141.189,38.686,21.387,207.252,12.538,2.614,159.226,150.602,0.021818181818181837,0.9370642857142857,0.8121933944547896,1.282243926872029e-05,0.12624403411663898
2679.265,135.083,38.193,21.379,206.25,11.067,2.616,170.497,160.661,0.020606060606060492,0.89345,0.831058619974592,1.0801893711800686e-05,0.06458695578298375
2679.39,132.502,37.652,21.375,206.843,9.024,2.618,180.798,169.489,0.01939393939393941,0.8750142857142857,0.8574763627251358,9.005608923984623e-06,0.01996188835711528
2679.515,131.197,37.196,21.386,207.562,8.674,2.617,193.841,180.424,0.019999999999999952,0.8656928571428572,0.8030307683310962,9.87654320987647e-06,0.06534823166890377
2679.64,126.995,36.732,21.405,206.849,8.546,2.617,213.424,197.18,0.019999999999999952,0.8356785714285715,0.7653029350214875,9.87654320987647e-06,0.07366206497851255
2679.765,119.569,36.342,21.426,204.712,8.546,2.62,239.198,220.41,0.018181818181818063,0.7826357142857143,0.7951863558182093,7.420393095324079e-06,0.0
2679.89,112.652,36.11,21.459,203.076,8.546,2.62,256.312,238.796,0.018181818181818063,0.7332285714285715,0.7681803998747814,7.420393095324079e-06,0.0
2680.015,111.088,35.922,21.533,207.2,8.925,2.604,248.206,237.254,0.02787878787878777,0.7220571428571428,0.5091022036118602,2.675079193801742e-05,0.22070364920199254
2680.14,118.638,35.869,21.693,217.221,9.933,2.553,213.855,213.235,0.05878787878787878,0.7759857142857143,0.26009829648186733,0.0002508293491662534,0.5290567424791717
2680.265,135.261,35.886,21.919,231.9,21.624,2.465,174.894,183.493,0.11212121212121216,0.8947214285714286,0.15080292409888885,0.0017401165345252699,0.7557224655115008
2680.39,154.187,36.014,22.085,258.747,36.513,2.343,150.175,163.493,0.18606060606060604,1.0,0.09806900084245414,0.007952034853861195,0.9019309991575458
2680.515,166.307,36.191,22.053,295.836,52.737,2.193,143.106,155.65,0.2769696969696969,1.0,0.06748757527957183,0.0262308128387916,0.9325124247204282
2680.64,166.581,36.367,21.843,321.239,66.532,2.042,144.564,152.719,0.3684848484848486,1.0,0.05047023058509051,0.061769471609610424,0.9495297694149095
2680.765,159.424,36.606,21.602,322.517,68.071,1.94,147.717,150.52,0.4303030303030303,1.0,0.042755831631893775,0.09836445604224402,0.9572441683681062
2680.89,152.636,36.786,21.464,310.586,53.744,1.929,147.745,146.864,0.4369696969696969,1.0,0.04209953369218221,0.10300752269832969,0.9579004663078178
2681.015,149.927,37.055,21.417,284.981,35.768,2.018,145.495,143.327,0.3830303030303031,0.9994785714285713,0.04839804663237665,0.06937681903550696,0.9512802477399176
2681.14,148.171,37.419,21.407,247.164,23.564,2.196,147.781,145.942,0.275151515151515,0.9869357142857142,0.06685036656856101,0.02571761597885458,0.9236800057258112
2681.265,141.901,37.885,21.403,214.792,17.915,2.393,161.8,161.115,0.15575757575757584,0.94215,0.11286169396810689,0.00466511676641256,0.838298881789469
2681.39,131.019,38.291,21.402,202.134,15.255,2.542,181.525,182.345,0.06545454545454552,0.8644214285714286,0.25355779604740314,0.0003462058602554479,0.6197378662902592
2681.515,119.391,38.643,21.408,198.45,14.226,2.618,198.69,201.101,0.01939393939393941,0.7813642857142857,0.8179579224381647,9.005608923984623e-06,0.0
2681.64,113.347,38.964,21.425,197.166,14.059,2.656,206.285,209.948,0.0,0.7381928571428571,1.0,0.0,0.0
2681.765,114.066,39.032,21.448,197.557,14.26,2.674,204.952,209.343,0.0,0.7433285714285714,1.0,0.0,0.0
2681.89,118.022,38.885,21.468,199.179,14.743,2.672,197.725,202.305,0.0,0.7715857142857143,1.0,0.0,0.0
2682.015,119.766,38.622,21.472,201.108,15.452,2.653,190.068,194.552,0.0,0.7840428571428572,1.0,0.0,0.0
2682.14,119.443,38.265,21.46,202.341,16.187,2.628,185.35,189.75,0.013333333333333211,0.7817357142857143,1.0,2.9263831732966728e-06,0.0
2682.265,120.48,37.79,21.439,203.258,16.716,2.609,184.673,189.104,0.024848484848484804,0.7891428571428571,0.6621911732787189,1.8941515278623637e-05,0.13219116438361875
2682.39,123.727,37.241,21.422,203.56,16.674,2.594,187.075,191.517,0.03393939393939397,0.8123357142857143,0.48169600274726315,4.826443532698009e-05,0.3370089236596632
2682.515,126.073,36.764,21.413,202.88,15.827,2.588,191.077,195.425,0.03757575757575748,0.8290928571428571,0.43049989500225655,6.549953502305252e-05,0.40501492750856594
2682.64,124.246,36.374,21.412,201.736,14.355,2.589,193.517,197.62,0.03696969696969694,0.8160428571428571,0.43479000307394405,6.238104611739938e-05,0.3880536938957529
2682.765,120.908,35.953,21.416,201.4,13.294,2.593,191.414,195.075,0.03454545454545451,0.7922,0.4678506544049817,5.089647624082869e-05,0.3315278910495638
2682.89,119.336,35.678,21.426,203.925,13.402,2.598,184.196,187.154,0.031515151515151545,0.7809714285714285,0.522787873658115,3.864320860545746e-05,0.26508627352803216
2683.015,121.582,35.597,21.441,208.904,15.391,2.599,173.085,175.036,0.030909090909090737,0.7970142857142857,0.5498814308527797,3.645639127732731e-05,0.25340695875760977
2683.14,128.547,35.702,21.458,214.602,19.295,2.603,161.356,162.064,0.02848484848484831,0.8467642857142857,0.6179858466693321,2.8533610086512328e-05,0.23314333514884975
2683.265,138.973,35.884,21.493,221.882,24.79,2.616,152.821,152.108,0.020606060606060492,0.9212357142857144,0.877805930706682,1.0801893711800686e-05,0.04505280522405401
2683.39,149.123,36.088,21.57,231.513,29.633,2.625,151.422,149.201,0.015151515151515098,0.9937357142857142,1.0,4.294208967201473e-06,0.0
2683.515,156.158,36.123,21.669,245.683,31.25,2.596,154.202,150.466,0.032727272727272626,1.0,0.5502121586950179,4.327573253193047e-05,0.44978784130498206
2683.64,159.065,36.032,21.783,264.551,30.671,2.501,154.719,149.601,0.09030303030303032,1.0,0.19907230868604261,0.0009091215525660995,0.8009276913139574
2683.765,159.939,35.814,21.89,279.679,31.78,2.375,148.608,142.613,0.16666666666666663,1.0,0.110056363290703,0.005715592135345218,0.889943636709297
2683.89,160.293,35.651,21.952,283.554,34.643,2.28,137.764,131.679,0.22424242424242433,1.0,0.08495703561351509,0.01392093227620216,0.9150429643864849
2684.015,160.953,35.513,21.921,279.04,35.758,2.261,126.171,120.755,0.23575757575757564,1.0,0.08443831777266961,0.016177520262654406,0.9155616822273304
2684.14,163.09,35.554,21.809,265.117,31.838,2.316,118.437,113.828,0.20242424242424248,1.0,0.10150297712242339,0.010240061122052764,0.8984970228775766
2684.265,165.131,35.685,21.688,244.8,25.385,2.422,117.761,113.711,0.13818181818181804,1.0,0.14911912851721393,0.0032573744794130366,0.850880871482786
2684.39,163.803,35.786,21.628,228.131,20.484,2.52,126.965,123.176,0.07878787878787873,1.0,0.2518741428659372,0.0006038001344602698,0.7481258571340628
2684.515,158.278,35.83,21.616,221.183,18.017,2.582,142.412,138.755,0.04121212121212125,1.0,0.45465999295609183,8.641514969440713e-05,0.5453400070439082
2684.64,150.054,35.85,21.622,218.133,17.403,2.61,159.766,156.067,0.024242424242424267,1.0,0.7297376840279346,1.7589079929657474e-05,0.2702623159720654
2684.765,143.074,35.807,21.609,216.602,18.078,2.628,174.657,170.559,0.013333333333333211,0.9505285714285715,1.0,2.9263831732966728e-06,0.0
2684.89,139.603,35.658,21.572,216.61,19.383,2.648,184.842,180.062,0.0012121212121210788,0.9257357142857143,1.0,2.198634991206452e-09,0.0
2685.015,138.878,35.524,21.528,216.679,20.992,2.668,188.507,182.943,0.0,0.9205571428571427,1.0,0.0,0.0
2685.14,138.016,35.356,21.497,216.607,22.415,2.678,185.825,179.611,0.0,0.9144,1.0,0.0,0.0
2685.265,136.493,35.242,21.483,217.001,23.315,2.687,179.743,173.088,0.0,0.9035214285714286,1.0,0.0,0.0
2685.39,136.076,35.13,21.482,217.076,23.686,2.691,173.23,166.303,0.0,0.9005428571428571,1.0,0.0,0.0
2685.515,137.705,34.987,21.486,217.363,23.777,2.69,168.361,161.187,0.0,0.9121785714285715,1.0,0.0,0.0
2685.64,140.227,34.746,21.495,219.139,23.757,2.686,165.331,157.896,0.0,0.9301928571428572,1.0,0.0,0.0
2685.765,142.324,34.446,21.512,220.791,23.64,2.683,163.828,156.247,0.0,0.9451714285714287,1.0,0.0,0.0
2685.89,144.766,34.109,21.527,221.233,23.56,2.682,162.377,154.892,0.0,0.9626142857142856,1.0,0.0,0.0
2686.015,148.304,33.772,21.518,222.187,23.694,2.682,159.762,152.578,0.0,0.9878857142857143,1.0,0.0,0.0
2686.14,152.283,33.482,21.466,224.059,24.091,2.675,155.873,149.042,0.0,1.0,1.0,0.0,0.0
2686.265,154.553,33.322,21.401,225.826,24.422,2.661,152.228,145.692,0.0,1.0,1.0,0.0,0.0
2686.39,153.135,33.222,21.356,227.107,24.475,2.648,149.787,143.486,0.0012121212121210788,1.0,1.0,2.198634991206452e-09,0.0
2686.515,149.466,33.073,21.347,227.783,24.1,2.641,148.514,142.401,0.0054545454545453925,0.9961857142857143,1.0,2.003506135737472e-07,0.0
2686.64,147.759,32.893,21.356,228.152,23.358,2.644,147.762,141.779,0.0036363636363635054,0.983992857142857,1.0,5.9363144762587375e-08,0.0
2686.765,150.331,32.641,21.365,228.872,22.539,2.651,147.475,141.536,0.0,1.0,1.0,0.0,0.0
2686.89,154.985,32.429,21.369,229.822,22.145,2.654,147.908,141.918,0.0,1.0,1.0,0.0,0.0
2687.015,158.196,32.12,21.369,230.495,22.41,2.651,149.616,143.449,0.0,1.0,1.0,0.0,0.0
2687.14,159.144,31.718,21.365,231.287,23.048,2.643,154.263,147.692,0.004242424242424314,1.0,1.0,9.42664752480125e-08,0.0
2687.265,157.948,31.308,21.355,230.794,23.238,2.632,162.939,155.705,0.010909090909090785,1.0,1.0,1.6028049085899774e-06,0.0
2687.39,152.661,30.875,21.343,227.367,22.542,2.622,175.147,167.016,0.016969696969696985,1.0,0.9956565693795143,6.033054415872512e-06,0.0043434306204857
